REF_DATE,GEO,DGUID,VECTOR,COORDINATE,Population estimate
1979-01-01,Alberta,2016A000248,v15,10,2064776
1979-01-01,British Columbia,2016A000259,v3,11,2641872
1979-01-01,Yukon,2016A000260,v4,12,22845
1979-01-01,Northwest Territories including Nunavut,,v5,13,45446
1979-04-01,Canada,2016A000011124,v1,1,24128180
1979-04-01,Newfoundland and Labrador,2016A000210,v2,2,569012
1979-04-01,Prince Edward Island,2016A000211,v8,3,122277
1979-04-01,Nova Scotia,2016A000212,v9,4,848272
1979-04-01,New Brunswick,2016A000213,v10,5,701261
1979-04-01,Quebec,2016A000224,v11,6,6455295
1979-04-01,Ontario,2016A000235,v12,7,8638099
1979-04-01,Manitoba,2016A000246,v13,8,1037417
1979-04-01,Saskatchewan,2016A000247,v14,9,957375
1979-04-01,Alberta,2016A000248,v15,10,2079840
1979-04-01,British Columbia,2016A000259,v3,11,2650940
1979-04-01,Yukon,2016A000260,v4,12,22845
1979-04-01,Northwest Territories including Nunavut,,v5,13,45547
1979-07-01,Canada,2016A000011124,v1,1,24201544
1979-07-01,Newfoundland and Labrador,2016A000210,v2,2,570075
1979-07-01,Prince Edward Island,2016A000211,v8,3,122885
1979-07-01,Nova Scotia,2016A000212,v9,4,849396
1979-07-01,New Brunswick,2016A000213,v10,5,703158
1979-07-01,Quebec,2016A000224,v11,6,6465996
1979-07-01,Ontario,2016A000235,v12,7,8662088
1979-07-01,Manitoba,2016A000246,v13,8,1037272
1979-07-01,Saskatchewan,2016A000247,v14,9,959735
1979-07-01,Alberta,2016A000248,v15,10,2096966
1979-07-01,British Columbia,2016A000259,v3,11,2665238
1979-07-01,Yukon,2016A000260,v4,12,22972
1979-07-01,Northwest Territories including Nunavut,,v5,13,45763
1979-10-01,Canada,2016A000011124,v1,1,24279044
1979-10-01,Newfoundland and Labrador,2016A000210,v2,2,570976
1979-10-01,Prince Edward Island,2016A000211,v8,3,123002
1979-10-01,Nova Scotia,2016A000212,v9,4,850336
1979-10-01,New Brunswick,2016A000213,v10,5,703038
1979-10-01,Quebec,2016A000224,v11,6,6472095
1979-10-01,Ontario,2016A000235,v12,7,8674941
1979-10-01,Manitoba,2016A000246,v13,8,1034189
1979-10-01,Saskatchewan,2016A000247,v14,9,961723
1979-10-01,Alberta,2016A000248,v15,10,2128647
1979-10-01,British Columbia,2016A000259,v3,11,2691121
1979-10-01,Yukon,2016A000260,v4,12,23036
1979-10-01,Northwest Territories including Nunavut,,v5,13,45940
1980-01-01,Canada,2016A000011124,v1,1,24345365
1980-01-01,Newfoundland and Labrador,2016A000210,v2,2,570899
1980-01-01,Prince Edward Island,2016A000211,v8,3,123109
1980-01-01,Nova Scotia,2016A000212,v9,4,850915
1980-01-01,New Brunswick,2016A000213,v10,5,703538
1980-01-01,Quebec,2016A000224,v11,6,6480428
1980-01-01,Ontario,2016A000235,v12,7,8693157
1980-01-01,Manitoba,2016A000246,v13,8,1033557
1980-01-01,Saskatchewan,2016A000247,v14,9,963231
1980-01-01,Alberta,2016A000248,v15,10,2149996
1980-01-01,British Columbia,2016A000259,v3,11,2707690
1980-01-01,Yukon,2016A000260,v4,12,22834
1980-01-01,Northwest Territories including Nunavut,,v5,13,46011
1980-04-01,Canada,2016A000011124,v1,1,24418295
1980-04-01,Newfoundland and Labrador,2016A000210,v2,2,571554
1980-04-01,Prince Edward Island,2016A000211,v8,3,123275
1980-04-01,Nova Scotia,2016A000212,v9,4,851541
1980-04-01,New Brunswick,2016A000213,v10,5,704475
1980-04-01,Quebec,2016A000224,v11,6,6492192
1980-04-01,Ontario,2016A000235,v12,7,8715218
1980-04-01,Manitoba,2016A000246,v13,8,1033985
1980-04-01,Saskatchewan,2016A000247,v14,9,965215
1980-04-01,Alberta,2016A000248,v15,10,2168863
1980-04-01,British Columbia,2016A000259,v3,11,2722921
1980-04-01,Yukon,2016A000260,v4,12,22876
1980-04-01,Northwest Territories including Nunavut,,v5,13,46180
1980-07-01,Canada,2016A000011124,v1,1,24515667
1980-07-01,Newfoundland and Labrador,2016A000210,v2,2,572759
1980-07-01,Prince Edward Island,2016A000211,v8,3,123735
1980-07-01,Nova Scotia,2016A000212,v9,4,852659
1980-07-01,New Brunswick,2016A000213,v10,5,706219
1980-07-01,Quebec,2016A000224,v11,6,6505997
1980-07-01,Ontario,2016A000235,v12,7,8746013
1980-07-01,Manitoba,2016A000246,v13,8,1034435
1980-07-01,Saskatchewan,2016A000247,v14,9,967548
1980-07-01,Alberta,2016A000248,v15,10,2191029
1980-07-01,British Columbia,2016A000259,v3,11,2745861
1980-07-01,Yukon,2016A000260,v4,12,23019
1980-07-01,Northwest Territories including Nunavut,,v5,13,46393
1980-10-01,Canada,2016A000011124,v1,1,24603534
1980-10-01,Newfoundland and Labrador,2016A000210,v2,2,573582
1980-10-01,Prince Edward Island,2016A000211,v8,3,123445
1980-10-01,Nova Scotia,2016A000212,v9,4,853389
1980-10-01,New Brunswick,2016A000213,v10,5,705237
1980-10-01,Quebec,2016A000224,v11,6,6515323
1980-10-01,Ontario,2016A000235,v12,7,8757388
1980-10-01,Manitoba,2016A000246,v13,8,1034017
1980-10-01,Saskatchewan,2016A000247,v14,9,970183
1980-10-01,Alberta,2016A000248,v15,10,2227159
1980-10-01,British Columbia,2016A000259,v3,11,2773680
1980-10-01,Yukon,2016A000260,v4,12,23380
1980-10-01,Northwest Territories including Nunavut,,v5,13,46751
1981-01-01,Canada,2016A000011124,v1,1,24665355
1981-01-01,Newfoundland and Labrador,2016A000210,v2,2,573420
1981-01-01,Prince Edward Island,2016A000211,v8,3,123315
1981-01-01,Nova Scotia,2016A000212,v9,4,853673
1981-01-01,New Brunswick,2016A000213,v10,5,704763
1981-01-01,Quebec,2016A000224,v11,6,6523258
1981-01-01,Ontario,2016A000235,v12,7,8770591
1981-01-01,Manitoba,2016A000246,v13,8,1033968
1981-01-01,Saskatchewan,2016A000247,v14,9,971544
1981-01-01,Alberta,2016A000248,v15,10,2249907
1981-01-01,British Columbia,2016A000259,v3,11,2790754
1981-01-01,Yukon,2016A000260,v4,12,23311
1981-01-01,Northwest Territories including Nunavut,,v5,13,46851
1981-04-01,Canada,2016A000011124,v1,1,24732826
1981-04-01,Newfoundland and Labrador,2016A000210,v2,2,574199
1981-04-01,Prince Edward Island,2016A000211,v8,3,123285
1981-04-01,Nova Scotia,2016A000212,v9,4,854024
1981-04-01,New Brunswick,2016A000213,v10,5,705241
1981-04-01,Quebec,2016A000224,v11,6,6534508
1981-04-01,Ontario,2016A000235,v12,7,8787156
1981-04-01,Manitoba,2016A000246,v13,8,1034805
1981-04-01,Saskatchewan,2016A000247,v14,9,973372
1981-04-01,Alberta,2016A000248,v15,10,2270227
1981-04-01,British Columbia,2016A000259,v3,11,2805394
1981-04-01,Yukon,2016A000260,v4,12,23517
1981-04-01,Northwest Territories including Nunavut,,v5,13,47098
1981-07-01,Canada,2016A000011124,v1,1,24819915
1981-07-01,Newfoundland and Labrador,2016A000210,v2,2,575302
1981-07-01,Prince Edward Island,2016A000211,v8,3,123551
1981-07-01,Nova Scotia,2016A000212,v9,4,854871
1981-07-01,New Brunswick,2016A000213,v10,5,706438
1981-07-01,Quebec,2016A000224,v11,6,6547207
1981-07-01,Ontario,2016A000235,v12,7,8812286
1981-07-01,Manitoba,2016A000246,v13,8,1035545
1981-07-01,Saskatchewan,2016A000247,v14,9,975759
1981-07-01,Alberta,2016A000248,v15,10,2291104
1981-07-01,British Columbia,2016A000259,v3,11,2826558
1981-07-01,Yukon,2016A000260,v4,12,23880
1981-07-01,Northwest Territories including Nunavut,,v5,13,47414
1981-10-01,Canada,2016A000011124,v1,1,24920120
1981-10-01,Newfoundland and Labrador,2016A000210,v2,2,575276
1981-10-01,Prince Edward Island,2016A000211,v8,3,123496
1981-10-01,Nova Scotia,2016A000212,v9,4,857038
1981-10-01,New Brunswick,2016A000213,v10,5,706008
1981-10-01,Quebec,2016A000224,v11,6,6558545
1981-10-01,Ontario,2016A000235,v12,7,8846005
1981-10-01,Manitoba,2016A000246,v13,8,1037183
1981-10-01,Saskatchewan,2016A000247,v14,9,979469
1981-10-01,Alberta,2016A000248,v15,10,2319715
1981-10-01,British Columbia,2016A000259,v3,11,2845212
1981-10-01,Yukon,2016A000260,v4,12,24120
1981-10-01,Northwest Territories including Nunavut,,v5,13,48053
1982-01-01,Canada,2016A000011124,v1,1,24979229
1982-01-01,Newfoundland and Labrador,2016A000210,v2,2,573343
1982-01-01,Prince Edward Island,2016A000211,v8,3,123335
1982-01-01,Nova Scotia,2016A000212,v9,4,857469
1982-01-01,New Brunswick,2016A000213,v10,5,705608
1982-01-01,Quebec,2016A000224,v11,6,6565745
1982-01-01,Ontario,2016A000235,v12,7,8865774
1982-01-01,Manitoba,2016A000246,v13,8,1039300
1982-01-01,Saskatchewan,2016A000247,v14,9,981559
1982-01-01,Alberta,2016A000248,v15,10,2337458
1982-01-01,British Columbia,2016A000259,v3,11,2857268
1982-01-01,Yukon,2016A000260,v4,12,24302
1982-01-01,Northwest Territories including Nunavut,,v5,13,48068
1982-04-01,Canada,2016A000011124,v1,1,25042069
1982-04-01,Newfoundland and Labrador,2016A000210,v2,2,573292
1982-04-01,Prince Edward Island,2016A000211,v8,3,123225
1982-04-01,Nova Scotia,2016A000212,v9,4,857592
1982-04-01,New Brunswick,2016A000213,v10,5,706179
1982-04-01,Quebec,2016A000224,v11,6,6572316
1982-04-01,Ontario,2016A000235,v12,7,8892646
1982-04-01,Manitoba,2016A000246,v13,8,1042251
1982-04-01,Saskatchewan,2016A000247,v14,9,983744
1982-04-01,Alberta,2016A000248,v15,10,2352042
1982-04-01,British Columbia,2016A000259,v3,11,2865557
1982-04-01,Yukon,2016A000260,v4,12,24571
1982-04-01,Northwest Territories including Nunavut,,v5,13,48654
1982-07-01,Canada,2016A000011124,v1,1,25116942
1982-07-01,Newfoundland and Labrador,2016A000210,v2,2,573795
1982-07-01,Prince Edward Island,2016A000211,v8,3,123588
1982-07-01,Nova Scotia,2016A000212,v9,4,859038
1982-07-01,New Brunswick,2016A000213,v10,5,707457
1982-07-01,Quebec,2016A000224,v11,6,6580631
1982-07-01,Ontario,2016A000235,v12,7,8920288
1982-07-01,Manitoba,2016A000246,v13,8,1045224
1982-07-01,Saskatchewan,2016A000247,v14,9,986582
1982-07-01,Alberta,2016A000248,v15,10,2369827
1982-07-01,British Columbia,2016A000259,v3,11,2876513
1982-07-01,Yukon,2016A000260,v4,12,24668
1982-07-01,Northwest Territories including Nunavut,,v5,13,49331
1982-10-01,Canada,2016A000011124,v1,1,25193538
1982-10-01,Newfoundland and Labrador,2016A000210,v2,2,575898
1982-10-01,Prince Edward Island,2016A000211,v8,3,123919
1982-10-01,Nova Scotia,2016A000212,v9,4,862255
1982-10-01,New Brunswick,2016A000213,v10,5,709894
1982-10-01,Quebec,2016A000224,v11,6,6584666
1982-10-01,Ontario,2016A000235,v12,7,8957042
1982-10-01,Manitoba,2016A000246,v13,8,1049816
1982-10-01,Saskatchewan,2016A000247,v14,9,991621
1982-10-01,Alberta,2016A000248,v15,10,2378405
1982-10-01,British Columbia,2016A000259,v3,11,2885875
1982-10-01,Yukon,2016A000260,v4,12,24320
1982-10-01,Northwest Territories including Nunavut,,v5,13,49827
1983-01-01,Canada,2016A000011124,v1,1,25242830
1983-01-01,Newfoundland and Labrador,2016A000210,v2,2,576813
1983-01-01,Prince Edward Island,2016A000211,v8,3,124181
1983-01-01,Nova Scotia,2016A000212,v9,4,864117
1983-01-01,New Brunswick,2016A000213,v10,5,711021
1983-01-01,Quebec,2016A000224,v11,6,6588636
1983-01-01,Ontario,2016A000235,v12,7,8982933
1983-01-01,Manitoba,2016A000246,v13,8,1052538
1983-01-01,Saskatchewan,2016A000247,v14,9,993810
1983-01-01,Alberta,2016A000248,v15,10,2383354
1983-01-01,British Columbia,2016A000259,v3,11,2891441
1983-01-01,Yukon,2016A000260,v4,12,23838
1983-01-01,Northwest Territories including Nunavut,,v5,13,50148
1983-04-01,Canada,2016A000011124,v1,1,25300372
1983-04-01,Newfoundland and Labrador,2016A000210,v2,2,577523
1983-04-01,Prince Edward Island,2016A000211,v8,3,124479
1983-04-01,Nova Scotia,2016A000212,v9,4,865796
1983-04-01,New Brunswick,2016A000213,v10,5,712338
1983-04-01,Quebec,2016A000224,v11,6,6595846
1983-04-01,Ontario,2016A000235,v12,7,9010994
1983-04-01,Manitoba,2016A000246,v13,8,1055586
1983-04-01,Saskatchewan,2016A000247,v14,9,997100
1983-04-01,Alberta,2016A000248,v15,10,2388090
1983-04-01,British Columbia,2016A000259,v3,11,2898574
1983-04-01,Yukon,2016A000260,v4,12,23702
1983-04-01,Northwest Territories including Nunavut,,v5,13,50344
1983-07-01,Canada,2016A000011124,v1,1,25366451
1983-07-01,Newfoundland and Labrador,2016A000210,v2,2,579164
1983-07-01,Prince Edward Island,2016A000211,v8,3,125102
1983-07-01,Nova Scotia,2016A000212,v9,4,868289
1983-07-01,New Brunswick,2016A000213,v10,5,714842
1983-07-01,Quebec,2016A000224,v11,6,6602976
1983-07-01,Ontario,2016A000235,v12,7,9039564
1983-07-01,Manitoba,2016A000246,v13,8,1059752
1983-07-01,Saskatchewan,2016A000247,v14,9,1001249
1983-07-01,Alberta,2016A000248,v15,10,2393587
1983-07-01,British Columbia,2016A000259,v3,11,2907502
1983-07-01,Yukon,2016A000260,v4,12,23664
1983-07-01,Northwest Territories including Nunavut,,v5,13,50760
1983-10-01,Canada,2016A000011124,v1,1,25434150
1983-10-01,Newfoundland and Labrador,2016A000210,v2,2,579603
1983-10-01,Prince Edward Island,2016A000211,v8,3,125634
1983-10-01,Nova Scotia,2016A000212,v9,4,872143
1983-10-01,New Brunswick,2016A000213,v10,5,716531
1983-10-01,Quebec,2016A000224,v11,6,6608417
1983-10-01,Ontario,2016A000235,v12,7,9074145
1983-10-01,Manitoba,2016A000246,v13,8,1063952
1983-10-01,Saskatchewan,2016A000247,v14,9,1005175
1983-10-01,Alberta,2016A000248,v15,10,2394239
1983-10-01,British Columbia,2016A000259,v3,11,2919166
1983-10-01,Yukon,2016A000260,v4,12,23760
1983-10-01,Northwest Territories including Nunavut,,v5,13,51385
1984-01-01,Canada,2016A000011124,v1,1,25482358
1984-01-01,Newfoundland and Labrador,2016A000210,v2,2,579558
1984-01-01,Prince Edward Island,2016A000211,v8,3,125906
1984-01-01,Nova Scotia,2016A000212,v9,4,874076
1984-01-01,New Brunswick,2016A000213,v10,5,717434
1984-01-01,Quebec,2016A000224,v11,6,6613628
1984-01-01,Ontario,2016A000235,v12,7,9100590
1984-01-01,Manitoba,2016A000246,v13,8,1066222
1984-01-01,Saskatchewan,2016A000247,v14,9,1007484
1984-01-01,Alberta,2016A000248,v15,10,2394892
1984-01-01,British Columbia,2016A000259,v3,11,2927258
1984-01-01,Yukon,2016A000260,v4,12,23544
1984-01-01,Northwest Territories including Nunavut,,v5,13,51766
1984-04-01,Canada,2016A000011124,v1,1,25539861
1984-04-01,Newfoundland and Labrador,2016A000210,v2,2,579810
1984-04-01,Prince Edward Island,2016A000211,v8,3,126184
1984-04-01,Nova Scotia,2016A000212,v9,4,875922
1984-04-01,New Brunswick,2016A000213,v10,5,718627
1984-04-01,Quebec,2016A000224,v11,6,6621748
1984-04-01,Ontario,2016A000235,v12,7,9129833
1984-04-01,Manitoba,2016A000246,v13,8,1069201
1984-04-01,Saskatchewan,2016A000247,v14,9,1010840
1984-04-01,Alberta,2016A000248,v15,10,2396706
1984-04-01,British Columbia,2016A000259,v3,11,2935384
1984-04-01,Yukon,2016A000260,v4,12,23603
1984-04-01,Northwest Territories including Nunavut,,v5,13,52003
1984-07-01,Canada,2016A000011124,v1,1,25607053
1984-07-01,Newfoundland and Labrador,2016A000210,v2,2,580065
1984-07-01,Prince Edward Island,2016A000211,v8,3,126563
1984-07-01,Nova Scotia,2016A000212,v9,4,877471
1984-07-01,New Brunswick,2016A000213,v10,5,720488
1984-07-01,Quebec,2016A000224,v11,6,6631220
1984-07-01,Ontario,2016A000235,v12,7,9167484
1984-07-01,Manitoba,2016A000246,v13,8,1071810
1984-07-01,Saskatchewan,2016A000247,v14,9,1014615
1984-07-01,Alberta,2016A000248,v15,10,2393907
1984-07-01,British Columbia,2016A000259,v3,11,2947181
1984-07-01,Yukon,2016A000260,v4,12,23921
1984-07-01,Northwest Territories including Nunavut,,v5,13,52328
1984-10-01,Canada,2016A000011124,v1,1,25677668
1984-10-01,Newfoundland and Labrador,2016A000210,v2,2,579356
1984-10-01,Prince Edward Island,2016A000211,v8,3,126877
1984-10-01,Nova Scotia,2016A000212,v9,4,881323
1984-10-01,New Brunswick,2016A000213,v10,5,721509
1984-10-01,Quebec,2016A000224,v11,6,6640276
1984-10-01,Ontario,2016A000235,v12,7,9210346
1984-10-01,Manitoba,2016A000246,v13,8,1075088
1984-10-01,Saskatchewan,2016A000247,v14,9,1018785
1984-10-01,Alberta,2016A000248,v15,10,2390913
1984-10-01,British Columbia,2016A000259,v3,11,2956332
1984-10-01,Yukon,2016A000260,v4,12,24168
1984-10-01,Northwest Territories including Nunavut,,v5,13,52695
1985-01-01,Canada,2016A000011124,v1,1,25721170
1985-01-01,Newfoundland and Labrador,2016A000210,v2,2,579043
1985-01-01,Prince Edward Island,2016A000211,v8,3,127330
1985-01-01,Nova Scotia,2016A000212,v9,4,883012
1985-01-01,New Brunswick,2016A000213,v10,5,721932
1985-01-01,Quebec,2016A000224,v11,6,6645778
1985-01-01,Ontario,2016A000235,v12,7,9230294
1985-01-01,Manitoba,2016A000246,v13,8,1078327
1985-01-01,Saskatchewan,2016A000247,v14,9,1020040
1985-01-01,Alberta,2016A000248,v15,10,2395813
1985-01-01,British Columbia,2016A000259,v3,11,2962108
1985-01-01,Yukon,2016A000260,v4,12,24156
1985-01-01,Northwest Territories including Nunavut,,v5,13,53337
1985-04-01,Canada,2016A000011124,v1,1,25774717
1985-04-01,Newfoundland and Labrador,2016A000210,v2,2,579320
1985-04-01,Prince Edward Island,2016A000211,v8,3,127486
1985-04-01,Nova Scotia,2016A000212,v9,4,884525
1985-04-01,New Brunswick,2016A000213,v10,5,722406
1985-04-01,Quebec,2016A000224,v11,6,6654729
1985-04-01,Ontario,2016A000235,v12,7,9256175
1985-04-01,Manitoba,2016A000246,v13,8,1081013
1985-04-01,Saskatchewan,2016A000247,v14,9,1021914
1985-04-01,Alberta,2016A000248,v15,10,2401499
1985-04-01,British Columbia,2016A000259,v3,11,2967584
1985-04-01,Yukon,2016A000260,v4,12,24245
1985-04-01,Northwest Territories including Nunavut,,v5,13,53821
1985-07-01,Canada,2016A000011124,v1,1,25842116
1985-07-01,Newfoundland and Labrador,2016A000210,v2,2,579275
1985-07-01,Prince Edward Island,2016A000211,v8,3,127619
1985-07-01,Nova Scotia,2016A000212,v9,4,885848
1985-07-01,New Brunswick,2016A000213,v10,5,723287
1985-07-01,Quebec,2016A000224,v11,6,6665802
1985-07-01,Ontario,2016A000235,v12,7,9294657
1985-07-01,Manitoba,2016A000246,v13,8,1082495
1985-07-01,Saskatchewan,2016A000247,v14,9,1024928
1985-07-01,Alberta,2016A000248,v15,10,2404490
1985-07-01,British Columbia,2016A000259,v3,11,2975131
1985-07-01,Yukon,2016A000260,v4,12,24375
1985-07-01,Northwest Territories including Nunavut,,v5,13,54209
1985-10-01,Canada,2016A000011124,v1,1,25914797
1985-10-01,Newfoundland and Labrador,2016A000210,v2,2,577784
1985-10-01,Prince Edward Island,2016A000211,v8,3,127864
1985-10-01,Nova Scotia,2016A000212,v9,4,887408
1985-10-01,New Brunswick,2016A000213,v10,5,723955
1985-10-01,Quebec,2016A000224,v11,6,6676959
1985-10-01,Ontario,2016A000235,v12,7,9338435
1985-10-01,Manitoba,2016A000246,v13,8,1085016
1985-10-01,Saskatchewan,2016A000247,v14,9,1027418
1985-10-01,Alberta,2016A000248,v15,10,2407001
1985-10-01,British Columbia,2016A000259,v3,11,2984237
1985-10-01,Yukon,2016A000260,v4,12,24458
1985-10-01,Northwest Territories including Nunavut,,v5,13,54262
1986-01-01,Canada,2016A000011124,v1,1,25962414
1986-01-01,Newfoundland and Labrador,2016A000210,v2,2,577248
1986-01-01,Prince Edward Island,2016A000211,v8,3,128256
1986-01-01,Nova Scotia,2016A000212,v9,4,887435
1986-01-01,New Brunswick,2016A000213,v10,5,724277
1986-01-01,Quebec,2016A000224,v11,6,6684699
1986-01-01,Ontario,2016A000235,v12,7,9362036
1986-01-01,Manitoba,2016A000246,v13,8,1087851
1986-01-01,Saskatchewan,2016A000247,v14,9,1027137
1986-01-01,Alberta,2016A000248,v15,10,2415590
1986-01-01,British Columbia,2016A000259,v3,11,2988964
1986-01-01,Yukon,2016A000260,v4,12,24359
1986-01-01,Northwest Territories including Nunavut,,v5,13,54562
1986-04-01,Canada,2016A000011124,v1,1,26019615
1986-04-01,Newfoundland and Labrador,2016A000210,v2,2,577105
1986-04-01,Prince Edward Island,2016A000211,v8,3,128403
1986-04-01,Nova Scotia,2016A000212,v9,4,888157
1986-04-01,New Brunswick,2016A000213,v10,5,724432
1986-04-01,Quebec,2016A000224,v11,6,6693133
1986-04-01,Ontario,2016A000235,v12,7,9391784
1986-04-01,Manitoba,2016A000246,v13,8,1090433
1986-04-01,Saskatchewan,2016A000247,v14,9,1027812
1986-04-01,Alberta,2016A000248,v15,10,2424950
1986-04-01,British Columbia,2016A000259,v3,11,2994267
1986-04-01,Yukon,2016A000260,v4,12,24364
1986-04-01,Northwest Territories including Nunavut,,v5,13,54775
1986-07-01,Canada,2016A000011124,v1,1,26100278
1986-07-01,Newfoundland and Labrador,2016A000210,v2,2,576306
1986-07-01,Prince Edward Island,2016A000211,v8,3,128436
1986-07-01,Nova Scotia,2016A000212,v9,4,889087
1986-07-01,New Brunswick,2016A000213,v10,5,725019
1986-07-01,Quebec,2016A000224,v11,6,6708170
1986-07-01,Ontario,2016A000235,v12,7,9437359
1986-07-01,Manitoba,2016A000246,v13,8,1091552
1986-07-01,Saskatchewan,2016A000247,v14,9,1028717
1986-07-01,Alberta,2016A000248,v15,10,2432930
1986-07-01,British Columbia,2016A000259,v3,11,3003621
1986-07-01,Yukon,2016A000260,v4,12,24430
1986-07-01,Northwest Territories including Nunavut,,v5,13,54651
1986-10-01,Canada,2016A000011124,v1,1,26187639
1986-10-01,Newfoundland and Labrador,2016A000210,v2,2,575396
1986-10-01,Prince Edward Island,2016A000211,v8,3,128281
1986-10-01,Nova Scotia,2016A000212,v9,4,891078
1986-10-01,New Brunswick,2016A000213,v10,5,725304
1986-10-01,Quebec,2016A000224,v11,6,6727250
1986-10-01,Ontario,2016A000235,v12,7,9493289
1986-10-01,Manitoba,2016A000246,v13,8,1092636
1986-10-01,Saskatchewan,2016A000247,v14,9,1029554
1986-10-01,Alberta,2016A000248,v15,10,2429949
1986-10-01,British Columbia,2016A000259,v3,11,3015876
1986-10-01,Yukon,2016A000260,v4,12,24782
1986-10-01,Northwest Territories including Nunavut,,v5,13,54244
1987-01-01,Canada,2016A000011124,v1,1,26256140
